k,covered,hallucinations,recall,precision,F1,F0_5,F2
286,175,111,2.3026315789473686,0.6118881118881119,0.9668508287292817,0.7172131147540983,1.483050847457627
287,176,111,2.3157894736842106,0.6132404181184669,0.9696969696969697,0.718954248366013,1.4890016920473774
288,177,111,2.3289473684210527,0.6145833333333334,0.9725274725274725,0.720684039087948,1.4949324324324327
289,178,111,2.3421052631578947,0.615916955017301,0.9753424657534245,0.7224025974025975,1.500843170320405
290,179,111,2.3552631578947367,0.6172413793103448,0.9781420765027322,0.7241100323624596,1.506734006734007
291,180,111,2.3684210526315788,0.6185567010309279,0.9809264305177112,0.7258064516129032,1.5126050420168067
292,181,111,2.3815789473684212,0.6198630136986302,0.9836956521739131,0.727491961414791,1.5184563758389262
293,182,111,2.3947368421052633,0.621160409556314,0.9864498644986451,0.7291666666666667,1.5242881072026802
294,183,111,2.4078947368421053,0.6224489795918368,0.9891891891891892,0.7308306709265175,1.5301003344481607
295,184,111,2.4210526315789473,0.6237288135593221,0.9919137466307278,0.732484076433121,1.5358931552587647
296,185,111,2.4342105263157894,0.625,0.9946236559139785,0.7341269841269841,1.5416666666666665
297,186,111,2.4473684210526314,0.6262626262626263,0.997319034852547,0.7357594936708861,1.5474209650582362
298,187,111,2.460526315789474,0.62751677852349,1.0,0.7373817034700317,1.5531561461794021
299,188,111,2.473684210526316,0.6287625418060201,1.0026666666666668,0.7389937106918238,1.5588723051409619
300,189,111,2.486842105263158,0.63,1.0053191489361701,0.7405956112852664,1.564569536423841
301,190,111,2.5,0.6312292358803987,1.0079575596816976,0.7421875,1.5702479338842976
302,191,111,2.513157894736842,0.6324503311258278,1.0105820105820105,0.7437694704049844,1.575907590759076
